0,(896,199),1076618
0,(906,199),1077617
0,(916,199),1078618
0,(926,199),1079618
0,(936,201),1080622
0,(944,201),1081619
0,(954,203),1082622
0,(964,205),1083619
0,(974,205),1084619
0,(982,207),1085619
0,(992,209),1086618
0,(1000,211),1087620
0,(1010,213),1088619
0,(1018,215),1089613
0,(1026,217),1090621
0,(1036,219),1091620
0,(1044,223),1092620
0,(1052,225),1093620
0,(1060,227),1094619
0,(1068,231),1095620
0,(1074,233),1096616
0,(1082,235),1097621
0,(1090,239),1098621
0,(1096,243),1099620
0,(1102,245),1100623
0,(1110,249),1101621
0,(1112,251),1102621
0,(1118,253),1103623
0,(1124,257),1104621
0,(1130,261),1105620
0,(1134,265),1106621
0,(1140,269),1107637
0,(1144,273),1108624
0,(1150,277),1109622
0,(1154,281),1110616
0,(1158,285),1111622
0,(1162,289),1112623
0,(1164,293),1113623
0,(1168,297),1114622
0,(1170,301),1115624
0,(1174,305),1116624
0,(1176,309),1117617
0,(1178,315),1118615
0,(1180,319),1119616
0,(1182,323),1120625
0,(1182,327),1121624
0,(1184,333),1122623
0,(1184,337),1123623
0,(1186,341),1124627
0,(1188,345),1126625
0,(1188,349),1127639
0,(1188,355),1128624
0,(1188,363),1129624
0,(1188,369),1130628
0,(1186,377),1131628
0,(1186,383),1132626
0,(1184,387),1133625
0,(1182,393),1134624
0,(1180,397),1135626
0,(1178,401),1136626
0,(1176,407),1137663
0,(1174,411),1138618
0,(1170,417),1139618
0,(1168,421),1140619
0,(1164,425),1141626
0,(1162,431),1142627
0,(1158,435),1143627
0,(1154,439),1144621
0,(1150,445),1145620
0,(1146,449),1146627
0,(1142,455),1147627
0,(1138,459),1150638
0,(1132,463),1151644
0,(1128,467),1152629
0,(1126,471),1153628
0,(1120,475),1156643
0,(1114,478),1157643
0,(1098,492),1158633
0,(1086,500),1159631
